,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France
2015-07-01,7730,1,0.000129366106080207,7730,1,0.000129366106080207,7730,0,0.0,7730,1,0.000129366106080207,7730,0,0.0,7730,0,0.0,7730,1,0.000129366106080207,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,1.0,0.0007530120481927711,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1599.0,0.0,0.0,1599.0,0.0,0.0,1599.0,0.0,0.0,1599.0,1.0,0.0006253908692933083,1599.0,0.0,0.0,1599.0,0.0,0.0,1599.0,0.0,0.0,3377.0,1.0,0.0002961208172934557,3377.0,0.0,0.0,3377.0,0.0,0.0,3377.0,0.0,0.0,3377.0,0.0,0.0,3377.0,0.0,0.0,3377.0,0.0,0.0,5481,1,0.00018244845831052726,5481,0,0.0,5481,0,0.0,5481,2,0.00036489691662105453,5481,0,0.0,5481,0,0.0,5481,0,0.0,5284,1,0.00018925056775170325,5284,1,0.00018925056775170325,5284,0,0.0,5284,9,0.0017032551097653293,5284,0,0.0,5284,0,0.0,5284,0,0.0
2015-07-02,6544,0,0.0,6544,0,0.0,6544,0,0.0,6544,7,0.001069682151589242,6544,0,0.0,6544,0,0.0,6544,0,0.0,1498.0,0.0,0.0,1498.0,0.0,0.0,1498.0,0.0,0.0,1498.0,0.0,0.0,1498.0,0.0,0.0,1498.0,0.0,0.0,1498.0,0.0,0.0,1700.0,0.0,0.0,1700.0,0.0,0.0,1700.0,0.0,0.0,1700.0,0.0,0.0,1700.0,0.0,0.0,1700.0,0.0,0.0,1700.0,0.0,0.0,3670.0,2.0,0.0005449591280653951,3670.0,0.0,0.0,3670.0,0.0,0.0,3670.0,0.0,0.0,3670.0,0.0,0.0,3670.0,0.0,0.0,3670.0,1.0,0.00027247956403269756,5466,2,0.00036589828027808267,5466,1,0.00018294914013904133,5466,0,0.0,5466,5,0.0009147457006952067,5466,0,0.0,5466,0,0.0,5466,0,0.0,5199,1,0.00019234468166955183,5199,1,0.00019234468166955183,5199,0,0.0,5199,12,0.002308136180034622,5199,0,0.0,5199,0,0.0,5199,1,0.00019234468166955183
2015-07-03,6208,0,0.0,6208,0,0.0,6208,0,0.0,6208,0,0.0,6208,0,0.0,6208,0,0.0,6208,0,0.0,1136.0,0.0,0.0,1136.0,0.0,0.0,1136.0,0.0,0.0,1136.0,0.0,0.0,1136.0,0.0,0.0,1136.0,0.0,0.0,1136.0,0.0,0.0,1425.0,0.0,0.0,1425.0,0.0,0.0,1425.0,0.0,0.0,1425.0,0.0,0.0,1425.0,0.0,0.0,1425.0,0.0,0.0,1425.0,0.0,0.0,3357.0,0.0,0.0,3357.0,0.0,0.0,3357.0,0.0,0.0,3357.0,0.0,0.0,3357.0,0.0,0.0,3357.0,0.0,0.0,3357.0,0.0,0.0,5274,2,0.0003792188092529389,5274,1,0.00018960940462646946,5274,1,0.00018960940462646946,5274,7,0.0013272658323852863,5274,0,0.0,5274,0,0.0,5274,0,0.0,5325,2,0.0003755868544600939,5325,2,0.0003755868544600939,5325,0,0.0,5325,10,0.0018779342723004694,5325,0,0.0,5325,0,0.0,5325,2,0.0003755868544600939
2015-07-04,3302,0,0.0,3302,0,0.0,3302,0,0.0,3302,0,0.0,3302,0,0.0,3302,0,0.0,3302,0,0.0,764.0,0.0,0.0,764.0,0.0,0.0,764.0,0.0,0.0,764.0,0.0,0.0,764.0,0.0,0.0,764.0,0.0,0.0,764.0,0.0,0.0,825.0,0.0,0.0,825.0,0.0,0.0,825.0,0.0,0.0,825.0,0.0,0.0,825.0,0.0,0.0,825.0,0.0,0.0,825.0,0.0,0.0,2422.0,1.0,0.00041288191577208916,2422.0,0.0,0.0,2422.0,0.0,0.0,2422.0,1.0,0.00041288191577208916,2422.0,0.0,0.0,2422.0,0.0,0.0,2422.0,0.0,0.0,3563,2,0.000561324726354196,3563,1,0.000280662363177098,3563,1,0.000280662363177098,3563,3,0.0008419870895312938,3563,0,0.0,3563,0,0.0,3563,0,0.0,3660,0,0.0,3660,0,0.0,3660,0,0.0,3660,1,0.000273224043715847,3660,0,0.0,3660,0,0.0,3660,0,0.0
2015-07-05,3909,0,0.0,3909,0,0.0,3909,0,0.0,3909,0,0.0,3909,0,0.0,3909,0,0.0,3909,0,0.0,758.0,0.0,0.0,758.0,0.0,0.0,758.0,0.0,0.0,758.0,1.0,0.0013192612137203166,758.0,0.0,0.0,758.0,0.0,0.0,758.0,0.0,0.0,737.0,0.0,0.0,737.0,0.0,0.0,737.0,0.0,0.0,737.0,3.0,0.004070556309362279,737.0,0.0,0.0,737.0,0.0,0.0,737.0,0.0,0.0,2183.0,0.0,0.0,2183.0,0.0,0.0,2183.0,0.0,0.0,2183.0,0.0,0.0,2183.0,0.0,0.0,2183.0,0.0,0.0,2183.0,0.0,0.0,3327,1,0.00030057108506161706,3327,0,0.0,3327,1,0.00030057108506161706,3327,3,0.0009017132551848512,3327,0,0.0,3327,0,0.0,3327,0,0.0,3129,1,0.00031959092361776926,3129,1,0.00031959092361776926,3129,0,0.0,3129,2,0.0006391818472355385,3129,0,0.0,3129,0,0.0,3129,0,0.0
2015-07-06,6133,0,0.0,6133,0,0.0,6133,0,0.0,6133,0,0.0,6133,0,0.0,6133,0,0.0,6133,0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1419.0,0.0,0.0,1419.0,0.0,0.0,1419.0,0.0,0.0,1419.0,0.0,0.0,1419.0,0.0,0.0,1419.0,0.0,0.0,1419.0,0.0,0.0,3211.0,0.0,0.0,3211.0,0.0,0.0,3211.0,0.0,0.0,3211.0,2.0,0.0006228589224540642,3211.0,0.0,0.0,3211.0,0.0,0.0,3211.0,0.0,0.0,4803,0,0.0,4803,0,0.0,4803,0,0.0,4803,0,0.0,4803,0,0.0,4803,0,0.0,4803,0,0.0,4827,0,0.0,4827,1,0.00020716801325875285,4827,0,0.0,4827,9,0.0018645121193287756,4827,0,0.0,4827,0,0.0,4827,0,0.0
2015-07-07,6460,0,0.0,6460,0,0.0,6460,0,0.0,6460,0,0.0,6460,0,0.0,6460,0,0.0,6460,1,0.00015479876160990713,1231.0,0.0,0.0,1231.0,0.0,0.0,1231.0,0.0,0.0,1231.0,0.0,0.0,1231.0,0.0,0.0,1231.0,0.0,0.0,1231.0,0.0,0.0,1482.0,0.0,0.0,1482.0,0.0,0.0,1482.0,0.0,0.0,1482.0,0.0,0.0,1482.0,0.0,0.0,1482.0,0.0,0.0,1482.0,0.0,0.0,3405.0,0.0,0.0,3405.0,0.0,0.0,3405.0,0.0,0.0,3405.0,1.0,0.0002936857562408223,3405.0,0.0,0.0,3405.0,0.0,0.0,3405.0,0.0,0.0,5285,1,0.0001892147587511826,5285,0,0.0,5285,0,0.0,5285,0,0.0,5285,0,0.0,5285,0,0.0,5285,0,0.0,4511,2,0.0004433606739082243,4511,3,0.0006650410108623365,4511,0,0.0,4511,3,0.0006650410108623365,4511,0,0.0,4511,0,0.0,4511,1,0.00022168033695411216
2015-07-08,6953,0,0.0,6953,0,0.0,6953,0,0.0,6953,1,0.00014382281029771322,6953,0,0.0,6953,0,0.0,6953,0,0.0,1353.0,0.0,0.0,1353.0,0.0,0.0,1353.0,0.0,0.0,1353.0,0.0,0.0,1353.0,0.0,0.0,1353.0,0.0,0.0,1353.0,0.0,0.0,1507.0,0.0,0.0,1507.0,0.0,0.0,1507.0,0.0,0.0,1507.0,0.0,0.0,1507.0,0.0,0.0,1507.0,0.0,0.0,1507.0,0.0,0.0,3580.0,0.0,0.0,3580.0,0.0,0.0,3580.0,0.0,0.0,3580.0,0.0,0.0,3580.0,0.0,0.0,3580.0,0.0,0.0,3580.0,0.0,0.0,5423,0,0.0,5423,0,0.0,5423,0,0.0,5423,1,0.00018439977872026554,5423,0,0.0,5423,0,0.0,5423,0,0.0,3967,1,0.00025207965717166626,3967,0,0.0,3967,1,0.00025207965717166626,3967,0,0.0,3967,0,0.0,3967,0,0.0,3967,0,0.0
2015-07-09,7066,0,0.0,7066,1,0.0001415227851684121,7066,0,0.0,7066,1,0.0001415227851684121,7066,0,0.0,7066,0,0.0,7066,0,0.0,1273.0,0.0,0.0,1273.0,0.0,0.0,1273.0,0.0,0.0,1273.0,0.0,0.0,1273.0,0.0,0.0,1273.0,0.0,0.0,1273.0,0.0,0.0,1479.0,0.0,0.0,1479.0,0.0,0.0,1479.0,0.0,0.0,1479.0,0.0,0.0,1479.0,0.0,0.0,1479.0,0.0,0.0,1479.0,0.0,0.0,3591.0,0.0,0.0,3591.0,0.0,0.0,3591.0,0.0,0.0,3591.0,0.0,0.0,3591.0,0.0,0.0,3591.0,0.0,0.0,3591.0,0.0,0.0,5762,0,0.0,5762,0,0.0,5762,0,0.0,5762,0,0.0,5762,0,0.0,5762,0,0.0,5762,0,0.0,4043,0,0.0,4043,1,0.0002473410833539451,4043,0,0.0,4043,0,0.0,4043,0,0.0,4043,0,0.0,4043,0,0.0
2015-07-10,6323,0,0.0,6323,0,0.0,6323,0,0.0,6323,6,0.0009489166534872687,6323,0,0.0,6323,0,0.0,6323,0,0.0,1252.0,0.0,0.0,1252.0,0.0,0.0,1252.0,0.0,0.0,1252.0,0.0,0.0,1252.0,0.0,0.0,1252.0,0.0,0.0,1252.0,0.0,0.0,1521.0,0.0,0.0,1521.0,0.0,0.0,1521.0,0.0,0.0,1521.0,0.0,0.0,1521.0,0.0,0.0,1521.0,0.0,0.0,1521.0,0.0,0.0,3280.0,9.0,0.00274390243902439,3280.0,1.0,0.0003048780487804878,3280.0,0.0,0.0,3280.0,3.0,0.0009146341463414635,3280.0,0.0,0.0,3280.0,0.0,0.0,3280.0,0.0,0.0,5537,2,0.00036120642947444465,5537,0,0.0,5537,1,0.00018060321473722233,5537,1,0.00018060321473722233,5537,0,0.0,5537,0,0.0,5537,0,0.0,4492,1,0.0002226179875333927,4492,2,0.0004452359750667854,4492,0,0.0,4492,4,0.0008904719501335708,4492,0,0.0,4492,0,0.0,4492,0,0.0
2015-07-11,2953,0,0.0,2953,0,0.0,2953,0,0.0,2953,0,0.0,2953,0,0.0,2953,0,0.0,2953,0,0.0,784.0,0.0,0.0,784.0,0.0,0.0,784.0,0.0,0.0,784.0,0.0,0.0,784.0,0.0,0.0,784.0,0.0,0.0,784.0,0.0,0.0,759.0,0.0,0.0,759.0,0.0,0.0,759.0,0.0,0.0,759.0,0.0,0.0,759.0,0.0,0.0,759.0,0.0,0.0,759.0,0.0,0.0,2299.0,2.0,0.0008699434536755111,2299.0,0.0,0.0,2299.0,1.0,0.00043497172683775554,2299.0,1.0,0.00043497172683775554,2299.0,0.0,0.0,2299.0,0.0,0.0,2299.0,0.0,0.0,3691,0,0.0,3691,0,0.0,3691,0,0.0,3691,0,0.0,3691,0,0.0,3691,0,0.0,3691,0,0.0,3066,0,0.0,3066,0,0.0,3066,0,0.0,3066,0,0.0,3066,0,0.0,3066,0,0.0,3066,0,0.0
2015-07-12,3384,0,0.0,3384,0,0.0,3384,0,0.0,3384,0,0.0,3384,0,0.0,3384,0,0.0,3384,0,0.0,818.0,0.0,0.0,818.0,0.0,0.0,818.0,0.0,0.0,818.0,0.0,0.0,818.0,0.0,0.0,818.0,0.0,0.0,818.0,0.0,0.0,721.0,0.0,0.0,721.0,0.0,0.0,721.0,0.0,0.0,721.0,0.0,0.0,721.0,0.0,0.0,721.0,0.0,0.0,721.0,0.0,0.0,2044.0,1.0,0.0004892367906066536,2044.0,0.0,0.0,2044.0,0.0,0.0,2044.0,0.0,0.0,2044.0,0.0,0.0,2044.0,0.0,0.0,2044.0,0.0,0.0,3243,0,0.0,3243,0,0.0,3243,0,0.0,3243,0,0.0,3243,0,0.0,3243,0,0.0,3243,0,0.0,2637,1,0.0003792188092529389,2637,1,0.0003792188092529389,2637,0,0.0,2637,1,0.0003792188092529389,2637,0,0.0,2637,0,0.0,2637,0,0.0
2015-07-13,6081,0,0.0,6081,0,0.0,6081,0,0.0,6081,0,0.0,6081,0,0.0,6081,0,0.0,6081,0,0.0,1169.0,0.0,0.0,1169.0,0.0,0.0,1169.0,0.0,0.0,1169.0,0.0,0.0,1169.0,0.0,0.0,1169.0,0.0,0.0,1169.0,0.0,0.0,1148.0,0.0,0.0,1148.0,0.0,0.0,1148.0,0.0,0.0,1148.0,0.0,0.0,1148.0,0.0,0.0,1148.0,0.0,0.0,1148.0,0.0,0.0,3294.0,1.0,0.00030358227079538557,3294.0,1.0,0.00030358227079538557,3294.0,0.0,0.0,3294.0,2.0,0.0006071645415907711,3294.0,0.0,0.0,3294.0,0.0,0.0,3294.0,0.0,0.0,4718,0,0.0,4718,0,0.0,4718,0,0.0,4718,9,0.0019075879610004239,4718,0,0.0,4718,0,0.0,4718,0,0.0,4172,3,0.0007190795781399808,4172,5,0.0011984659635666348,4172,0,0.0,4172,3,0.0007190795781399808,4172,0,0.0,4172,0,0.0,4172,0,0.0
2015-07-14,6341,0,0.0,6341,0,0.0,6341,0,0.0,6341,0,0.0,6341,0,0.0,6341,0,0.0,6341,0,0.0,1228.0,0.0,0.0,1228.0,0.0,0.0,1228.0,0.0,0.0,1228.0,0.0,0.0,1228.0,0.0,0.0,1228.0,0.0,0.0,1228.0,0.0,0.0,1227.0,0.0,0.0,1227.0,0.0,0.0,1227.0,0.0,0.0,1227.0,0.0,0.0,1227.0,0.0,0.0,1227.0,0.0,0.0,1227.0,0.0,0.0,3496.0,2.0,0.0005720823798627002,3496.0,0.0,0.0,3496.0,0.0,0.0,3496.0,2.0,0.0005720823798627002,3496.0,0.0,0.0,3496.0,0.0,0.0,3496.0,0.0,0.0,5307,1,0.0001884303749764462,5307,0,0.0,5307,0,0.0,5307,0,0.0,5307,0,0.0,5307,0,0.0,5307,0,0.0,3415,0,0.0,3415,0,0.0,3415,0,0.0,3415,0,0.0,3415,0,0.0,3415,0,0.0,3415,0,0.0
2015-07-15,6561,0,0.0,6561,0,0.0,6561,0,0.0,6561,0,0.0,6561,0,0.0,6561,0,0.0,6561,0,0.0,1288.0,0.0,0.0,1288.0,0.0,0.0,1288.0,0.0,0.0,1288.0,0.0,0.0,1288.0,0.0,0.0,1288.0,1.0,0.0007763975155279503,1288.0,0.0,0.0,1471.0,0.0,0.0,1471.0,0.0,0.0,1471.0,0.0,0.0,1471.0,2.0,0.0013596193065941536,1471.0,0.0,0.0,1471.0,0.0,0.0,1471.0,0.0,0.0,3458.0,4.0,0.001156737998843262,3458.0,0.0,0.0,3458.0,0.0,0.0,3458.0,2.0,0.000578368999421631,3458.0,0.0,0.0,3458.0,0.0,0.0,3458.0,0.0,0.0,5282,1,0.0001893222264293828,5282,0,0.0,5282,0,0.0,5282,2,0.0003786444528587656,5282,0,0.0,5282,0,0.0,5282,0,0.0,4232,5,0.0011814744801512287,4232,2,0.0004725897920604915,4232,0,0.0,4232,3,0.0007088846880907373,4232,0,0.0,4232,0,0.0,4232,0,0.0
2015-07-16,6633,0,0.0,6633,0,0.0,6633,0,0.0,6633,0,0.0,6633,0,0.0,6633,0,0.0,6633,0,0.0,1324.0,0.0,0.0,1324.0,0.0,0.0,1324.0,0.0,0.0,1324.0,1.0,0.0007552870090634441,1324.0,0.0,0.0,1324.0,0.0,0.0,1324.0,0.0,0.0,1447.0,0.0,0.0,1447.0,0.0,0.0,1447.0,0.0,0.0,1447.0,3.0,0.002073255010366275,1447.0,0.0,0.0,1447.0,0.0,0.0,1447.0,0.0,0.0,3417.0,0.0,0.0,3417.0,0.0,0.0,3417.0,0.0,0.0,3417.0,0.0,0.0,3417.0,0.0,0.0,3417.0,0.0,0.0,3417.0,0.0,0.0,5252,0,0.0,5252,0,0.0,5252,0,0.0,5252,0,0.0,5252,0,0.0,5252,0,0.0,5252,0,0.0,4644,9,0.001937984496124031,4644,6,0.0012919896640826874,4644,0,0.0,4644,5,0.0010766580534022395,4644,0,0.0,4644,0,0.0,4644,0,0.0
2015-07-17,6276,0,0.0,6276,0,0.0,6276,0,0.0,6276,0,0.0,6276,0,0.0,6276,0,0.0,6276,0,0.0,1235.0,0.0,0.0,1235.0,1.0,0.0008097165991902834,1235.0,0.0,0.0,1235.0,1.0,0.0008097165991902834,1235.0,0.0,0.0,1235.0,0.0,0.0,1235.0,0.0,0.0,1386.0,0.0,0.0,1386.0,0.0,0.0,1386.0,0.0,0.0,1386.0,0.0,0.0,1386.0,0.0,0.0,1386.0,0.0,0.0,1386.0,0.0,0.0,3345.0,0.0,0.0,3345.0,0.0,0.0,3345.0,0.0,0.0,3345.0,0.0,0.0,3345.0,0.0,0.0,3345.0,0.0,0.0,3345.0,0.0,0.0,5373,0,0.0,5373,0,0.0,5373,0,0.0,5373,0,0.0,5373,0,0.0,5373,0,0.0,5373,0,0.0,4540,4,0.000881057268722467,4540,2,0.0004405286343612335,4540,0,0.0,4540,3,0.0006607929515418502,4540,0,0.0,4540,0,0.0,4540,0,0.0
2015-07-18,2857,0,0.0,2857,0,0.0,2857,0,0.0,2857,0,0.0,2857,0,0.0,2857,0,0.0,2857,0,0.0,699.0,0.0,0.0,699.0,0.0,0.0,699.0,0.0,0.0,699.0,0.0,0.0,699.0,0.0,0.0,699.0,0.0,0.0,699.0,0.0,0.0,804.0,0.0,0.0,804.0,0.0,0.0,804.0,0.0,0.0,804.0,0.0,0.0,804.0,0.0,0.0,804.0,0.0,0.0,804.0,0.0,0.0,2355.0,0.0,0.0,2355.0,0.0,0.0,2355.0,0.0,0.0,2355.0,0.0,0.0,2355.0,0.0,0.0,2355.0,0.0,0.0,2355.0,0.0,0.0,3648,1,0.00027412280701754384,3648,1,0.00027412280701754384,3648,0,0.0,3648,2,0.0005482456140350877,3648,0,0.0,3648,0,0.0,3648,1,0.00027412280701754384,3216,0,0.0,3216,0,0.0,3216,0,0.0,3216,0,0.0,3216,0,0.0,3216,0,0.0,3216,0,0.0
2015-07-19,3544,0,0.0,3544,0,0.0,3544,0,0.0,3544,0,0.0,3544,0,0.0,3544,0,0.0,3544,0,0.0,720.0,0.0,0.0,720.0,0.0,0.0,720.0,0.0,0.0,720.0,0.0,0.0,720.0,0.0,0.0,720.0,0.0,0.0,720.0,0.0,0.0,731.0,0.0,0.0,731.0,0.0,0.0,731.0,0.0,0.0,731.0,2.0,0.0027359781121751026,731.0,0.0,0.0,731.0,0.0,0.0,731.0,0.0,0.0,2093.0,0.0,0.0,2093.0,0.0,0.0,2093.0,0.0,0.0,2093.0,1.0,0.00047778308647873863,2093.0,0.0,0.0,2093.0,0.0,0.0,2093.0,0.0,0.0,3157,0,0.0,3157,0,0.0,3157,0,0.0,3157,2,0.0006335128286347799,3157,0,0.0,3157,0,0.0,3157,0,0.0,2731,0,0.0,2731,0,0.0,2731,0,0.0,2731,0,0.0,2731,0,0.0,2731,0,0.0,2731,1,0.0003661662394727206
2015-07-20,6191,0,0.0,6191,0,0.0,6191,0,0.0,6191,4,0.0006460991762235503,6191,0,0.0,6191,0,0.0,6191,0,0.0,1279.0,1.0,0.0007818608287724785,1279.0,0.0,0.0,1279.0,0.0,0.0,1279.0,0.0,0.0,1279.0,0.0,0.0,1279.0,1.0,0.0007818608287724785,1279.0,0.0,0.0,1350.0,0.0,0.0,1350.0,0.0,0.0,1350.0,0.0,0.0,1350.0,0.0,0.0,1350.0,0.0,0.0,1350.0,0.0,0.0,1350.0,0.0,0.0,3094.0,0.0,0.0,3094.0,0.0,0.0,3094.0,0.0,0.0,3094.0,0.0,0.0,3094.0,0.0,0.0,3094.0,0.0,0.0,3094.0,0.0,0.0,4757,0,0.0,4757,0,0.0,4757,0,0.0,4757,1,0.00021021652301870928,4757,0,0.0,4757,0,0.0,4757,0,0.0,4185,3,0.0007168458781362007,4185,1,0.00023894862604540023,4185,0,0.0,4185,1,0.00023894862604540023,4185,0,0.0,4185,0,0.0,4185,0,0.0
2015-07-21,6019,1,0.0001661405549094534,6019,0,0.0,6019,0,0.0,6019,0,0.0,6019,0,0.0,6019,0,0.0,6019,0,0.0,1346.0,0.0,0.0,1346.0,0.0,0.0,1346.0,0.0,0.0,1346.0,0.0,0.0,1346.0,0.0,0.0,1346.0,0.0,0.0,1346.0,0.0,0.0,1469.0,0.0,0.0,1469.0,0.0,0.0,1469.0,0.0,0.0,1469.0,0.0,0.0,1469.0,0.0,0.0,1469.0,0.0,0.0,1469.0,0.0,0.0,3347.0,2.0,0.0005975500448162533,3347.0,0.0,0.0,3347.0,0.0,0.0,3347.0,1.0,0.00029877502240812666,3347.0,0.0,0.0,3347.0,0.0,0.0,3347.0,0.0,0.0,5023,0,0.0,5023,0,0.0,5023,0,0.0,5023,0,0.0,5023,0,0.0,5023,0,0.0,5023,0,0.0,4447,0,0.0,4447,0,0.0,4447,0,0.0,4447,0,0.0,4447,0,0.0,4447,0,0.0,4447,0,0.0
2015-07-22,6363,0,0.0,6363,0,0.0,6363,0,0.0,6363,2,0.0003143171460003143,6363,0,0.0,6363,0,0.0,6363,0,0.0,1331.0,0.0,0.0,1331.0,0.0,0.0,1331.0,0.0,0.0,1331.0,0.0,0.0,1331.0,0.0,0.0,1331.0,0.0,0.0,1331.0,0.0,0.0,1374.0,0.0,0.0,1374.0,0.0,0.0,1374.0,0.0,0.0,1374.0,0.0,0.0,1374.0,0.0,0.0,1374.0,0.0,0.0,1374.0,0.0,0.0,3342.0,0.0,0.0,3342.0,1.0,0.0002992220227408737,3342.0,0.0,0.0,3342.0,1.0,0.0002992220227408737,3342.0,0.0,0.0,3342.0,0.0,0.0,3342.0,0.0,0.0,5274,5,0.0009480470231323473,5274,4,0.0007584376185058779,5274,0,0.0,5274,5,0.0009480470231323473,5274,0,0.0,5274,0,0.0,5274,0,0.0,4607,4,0.0008682439765574126,4607,3,0.0006511829824180595,4607,0,0.0,4607,3,0.0006511829824180595,4607,0,0.0,4607,0,0.0,4607,0,0.0
2015-07-23,6740,1,0.0001483679525222552,6740,1,0.0001483679525222552,6740,0,0.0,6740,1,0.0001483679525222552,6740,0,0.0,6740,1,0.0001483679525222552,6740,0,0.0,1285.0,0.0,0.0,1285.0,0.0,0.0,1285.0,0.0,0.0,1285.0,0.0,0.0,1285.0,0.0,0.0,1285.0,0.0,0.0,1285.0,0.0,0.0,1536.0,0.0,0.0,1536.0,0.0,0.0,1536.0,0.0,0.0,1536.0,0.0,0.0,1536.0,0.0,0.0,1536.0,0.0,0.0,1536.0,0.0,0.0,3464.0,1.0,0.0002886836027713626,3464.0,0.0,0.0,3464.0,0.0,0.0,3464.0,0.0,0.0,3464.0,0.0,0.0,3464.0,0.0,0.0,3464.0,0.0,0.0,5354,5,0.0009338812103100486,5354,5,0.0009338812103100486,5354,0,0.0,5354,9,0.0016809861785580874,5354,0,0.0,5354,0,0.0,5354,0,0.0,4485,1,0.0002229654403567447,4485,3,0.0006688963210702341,4485,0,0.0,4485,2,0.0004459308807134894,4485,0,0.0,4485,0,0.0,4485,0,0.0
2015-07-24,6044,1,0.00016545334215751158,6044,1,0.00016545334215751158,6044,0,0.0,6044,2,0.00033090668431502316,6044,0,0.0,6044,0,0.0,6044,0,0.0,1280.0,0.0,0.0,1280.0,0.0,0.0,1280.0,0.0,0.0,1280.0,0.0,0.0,1280.0,0.0,0.0,1280.0,0.0,0.0,1280.0,0.0,0.0,1340.0,0.0,0.0,1340.0,0.0,0.0,1340.0,0.0,0.0,1340.0,0.0,0.0,1340.0,0.0,0.0,1340.0,0.0,0.0,1340.0,0.0,0.0,3065.0,1.0,0.0003262642740619902,3065.0,0.0,0.0,3065.0,1.0,0.0003262642740619902,3065.0,1.0,0.0003262642740619902,3065.0,0.0,0.0,3065.0,0.0,0.0,3065.0,0.0,0.0,5005,5,0.000999000999000999,5005,4,0.0007992007992007992,5005,0,0.0,5005,13,0.0025974025974025974,5005,0,0.0,5005,0,0.0,5005,0,0.0,4571,5,0.0010938525486764385,4571,6,0.0013126230584117262,4571,0,0.0,4571,6,0.0013126230584117262,4571,0,0.0,4571,1,0.0002187705097352877,4571,0,0.0
2015-07-25,3706,0,0.0,3706,0,0.0,3706,0,0.0,3706,1,0.0002698327037236913,3706,0,0.0,3706,0,0.0,3706,0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1328.0,0.0,0.0,1315.0,0.0,0.0,1315.0,0.0,0.0,1315.0,0.0,0.0,1315.0,0.0,0.0,1315.0,0.0,0.0,1315.0,0.0,0.0,1315.0,0.0,0.0,2213.0,0.0,0.0,2213.0,0.0,0.0,2213.0,0.0,0.0,2213.0,0.0,0.0,2213.0,0.0,0.0,2213.0,0.0,0.0,2213.0,0.0,0.0,3487,2,0.0005735589331803843,3487,0,0.0,3487,1,0.00028677946659019213,3487,0,0.0,3487,0,0.0,3487,0,0.0,3487,0,0.0,2973,1,0.0003363605785401951,2973,2,0.0006727211570803902,2973,0,0.0,2973,1,0.0003363605785401951,2973,0,0.0,2973,0,0.0,2973,0,0.0
2015-07-26,3700,0,0.0,3700,0,0.0,3700,0,0.0,3700,0,0.0,3700,0,0.0,3700,0,0.0,3700,0,0.0,732.0,1.0,0.001366120218579235,732.0,0.0,0.0,732.0,1.0,0.001366120218579235,732.0,1.0,0.001366120218579235,732.0,0.0,0.0,732.0,0.0,0.0,732.0,0.0,0.0,776.0,1.0,0.001288659793814433,776.0,1.0,0.001288659793814433,776.0,0.0,0.0,776.0,1.0,0.001288659793814433,776.0,0.0,0.0,776.0,0.0,0.0,776.0,1.0,0.001288659793814433,1912.0,0.0,0.0,1912.0,0.0,0.0,1912.0,0.0,0.0,1912.0,0.0,0.0,1912.0,0.0,0.0,1912.0,0.0,0.0,1912.0,0.0,0.0,3091,0,0.0,3091,0,0.0,3091,0,0.0,3091,0,0.0,3091,0,0.0,3091,0,0.0,3091,0,0.0,2689,0,0.0,2689,1,0.0003718854592785422,2689,0,0.0,2689,0,0.0,2689,0,0.0,2689,0,0.0,2689,0,0.0
