,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France,France
83,denguefieber,12,0.012,12,0.012,1000,nahe,16,0.016,16,0.016,1000,entdeckt,13,0.0134,13,0.0134,970,bisse,11,0.011,11,0.011,1000,erfordert,10,0.01,10,0.01,1000,nachgewiesen,13,0.013,13,0.013,1000,belastet,11,0.011,11,0.011,1000,sommer,5,0.00891,5,0.00891,561,exotische,5,0.0101,5,0.0101,495,millionen,1,0.0108,1,0.0108,93,tropenkrankheiten,8,0.008,8,0.008,1000,vogelzã¤hlung,1,0.0135,1,0.0135,74,linz,4,0.00893,4,0.00893,448,abtreibungen,7,0.007,7,0.007,1000,bucket,8,0.008,8,0.008,1000,pandemie,7,0.00823,7,0.00823,851,aufs,1,0.0104,1,0.0104,96,präsident,9,0.009,9,0.009,1000,,,,,,,zugenommen,4,0.0162,4,0.0162,247,confirmés,9,0.009,9,0.009,1000,firenze,9,0.009,9,0.009,1000,autoctoni,9,0.009,9,0.009,1000,lombardia,9,0.0106,9,0.0106,853,donna,10,0.01,10,0.01,1000,250,3,0.0201,3,0.0201,149,piano,6,0.00992,6,0.00992,605,febbre,9,0.00901,9,0.00901,999,canarias,14,0.014,14,0.014,1000,mérida,10,0.01,10,0.01,1000,actividad,17,0.017,17,0.017,1000,pollo,13,0.013,13,0.013,1000,puntos,2,0.0114,2,0.0114,175,enfermedad,15,0.015,15,0.015,1000,nace,12,0.012,12,0.012,1000,épidémie,10,0.01,10,0.01,1000,premiers,10,0.01,10,0.01,1000,propagation,5,0.0101,5,0.0101,494,étude,10,0.01,10,0.01,1000,arbovirose,1,0.00909,1,0.00909,110,middleton,10,0.01,10,0.01,1000,d'anticorps,11,0.011,11,0.011,1000
84,reisende,12,0.012,12,0.012,1000,kämpft,16,0.016,16,0.016,1000,bevor,13,0.0134,13,0.0134,970,philippinen,11,0.011,11,0.011,1000,nötig,10,0.01,10,0.01,1000,nachweis,13,0.013,13,0.013,1000,südamerika,11,0.011,11,0.011,1000,co,5,0.00891,5,0.00891,561,moskito,5,0.0101,5,0.0101,495,attackieren,1,0.0108,1,0.0108,93,alarm,8,0.008,8,0.008,1000,niederösterreich,1,0.0135,1,0.0135,74,kärntnerin,4,0.00893,4,0.00893,448,nervenkrankheit,7,0.007,7,0.007,1000,challenge,8,0.008,8,0.008,1000,gefährlich,7,0.00823,7,0.00823,851,land,1,0.0104,1,0.0104,96,fièvre,9,0.009,9,0.009,1000,,,,,,,juli,4,0.0162,4,0.0162,247,floride,9,0.009,9,0.009,1000,zone,9,0.009,9,0.009,1000,raggi,9,0.009,9,0.009,1000,viaggia,9,0.0106,9,0.0106,853,burioni,10,0.01,10,0.01,1000,2018,3,0.0201,3,0.0201,149,2018,6,0.00992,6,0.00992,605,sapere,9,0.00901,9,0.00901,999,tenerife,14,0.014,14,0.014,1000,7.000,10,0.01,10,0.01,1000,caballo,16,0.016,16,0.016,1000,temporada,13,0.013,13,0.013,1000,democracia,2,0.0114,2,0.0114,175,humanos,15,0.015,15,0.015,1000,canarias,12,0.012,12,0.012,1000,prémunir,10,0.01,10,0.01,1000,tigres,10,0.01,10,0.01,1000,meilleurs,5,0.0101,5,0.0101,494,sud,10,0.01,10,0.01,1000,circulent,1,0.00909,1,0.00909,110,paris,10,0.01,10,0.01,1000,vaccins,11,0.011,11,0.011,1000
85,erkennen,11,0.011,11,0.011,1000,bürgern,16,0.016,16,0.016,1000,gestochen,13,0.0134,13,0.0134,970,epidemie,11,0.011,11,0.011,1000,toten,10,0.01,10,0.01,1000,2020,13,0.013,13,0.013,1000,viren,11,0.011,11,0.011,1000,epidemie,5,0.00891,5,0.00891,561,pandemie,5,0.0101,5,0.0101,495,wärmeperiode,1,0.0108,1,0.0108,93,tropenvirus,8,0.008,8,0.008,1000,2018,1,0.0135,1,0.0135,74,subtropische,4,0.00893,4,0.00893,448,peru,7,0.007,7,0.007,1000,europe,7,0.007,7,0.007,1000,réunion,7,0.00823,7,0.00823,851,gelangen,1,0.0104,1,0.0104,96,épidémie,9,0.009,9,0.009,1000,,,,,,,schlagzeilen,4,0.0162,4,0.0162,247,microcéphalies,9,0.009,9,0.009,1000,diffonde,9,0.009,9,0.009,1000,inizio,9,0.009,9,0.009,1000,pericolo,9,0.0106,9,0.0106,853,domani,10,0.01,10,0.01,1000,sanità,3,0.0201,3,0.0201,149,emilia,6,0.00992,6,0.00992,605,rimini,9,0.00901,8,0.00801,999,murcia,14,0.014,14,0.014,1000,plasencia,10,0.01,10,0.01,1000,vejer,16,0.016,16,0.016,1000,nacimiento,13,0.013,13,0.013,1000,descarta,2,0.0114,2,0.0114,175,cáceres,15,0.015,15,0.015,1000,fetal,12,0.012,12,0.012,1000,2024,10,0.01,10,0.01,1000,transmettre,10,0.01,10,0.01,1000,60,5,0.0101,5,0.0101,494,2024,10,0.01,10,0.01,1000,big,1,0.00909,1,0.00909,110,piquer,10,0.01,10,0.01,1000,capables,11,0.011,11,0.011,1000
86,virologe,11,0.011,11,0.011,1000,schuld,16,0.016,16,0.016,1000,tigermücke,13,0.0134,13,0.0134,970,notstand,11,0.011,11,0.011,1000,verdachtsfälle,10,0.01,10,0.01,1000,sardinien,12,0.012,12,0.012,1000,schon,11,0.011,11,0.011,1000,klimakrise,5,0.00891,5,0.00891,561,risiko,5,0.0101,5,0.0101,495,länger,1,0.0108,1,0.0108,93,todesopfer,8,0.008,8,0.008,1000,befindet,1,0.0135,1,0.0135,74,forscher,4,0.00893,4,0.00893,448,angenommen,7,0.007,7,0.007,1000,guerre,7,0.007,7,0.007,1000,us,7,0.00823,7,0.00823,851,zentralschweiz,1,0.0104,1,0.0104,96,mücke,8,0.008,8,0.008,1000,,,,,,,sonntagspresse,4,0.0162,4,0.0162,247,karneval,8,0.008,8,0.008,1000,mappa,9,0.009,9,0.009,1000,covid,9,0.009,9,0.009,1000,trasmissione,9,0.0106,9,0.0106,853,comune,10,0.01,10,0.01,1000,diffusione,3,0.0201,3,0.0201,149,infette,6,0.00992,6,0.00992,605,ricoverato,9,0.00901,9,0.00901,999,zonas,14,0.014,14,0.014,1000,navarra,10,0.01,9,0.009,1000,años,16,0.016,16,0.016,1000,vuelo,13,0.013,13,0.013,1000,gripe,2,0.0114,2,0.0114,175,activa,14,0.014,14,0.014,1000,unidos,11,0.011,11,0.011,1000,gagne,10,0.01,10,0.01,1000,états,10,0.01,10,0.01,1000,millions,5,0.0101,5,0.0101,494,record,10,0.01,10,0.01,1000,pharma,1,0.00909,1,0.00909,110,marché,10,0.01,10,0.01,1000,neutraliser,11,0.011,11,0.011,1000
87,landesamt,11,0.011,11,0.011,1000,herrscht,16,0.016,16,0.016,1000,schutz,12,0.0124,12,0.0124,970,urlaubsziele,11,0.011,11,0.011,1000,dutzende,10,0.01,10,0.01,1000,adria,12,0.012,12,0.012,1000,meghan,11,0.011,11,0.011,1000,meiden,5,0.00891,5,0.00891,561,verbreitet,5,0.0101,5,0.0101,495,eindringlinge,1,0.0108,1,0.0108,93,setzt,8,0.008,8,0.008,1000,vogelkrankheit,1,0.0135,1,0.0135,74,österreicher,4,0.00893,4,0.00893,448,mexiko,7,0.007,7,0.007,1000,vecteur,7,0.007,7,0.007,1000,rio,7,0.00823,7,0.00823,851,verbreitet,1,0.0104,1,0.0104,96,breitet,8,0.008,8,0.008,1000,,,,,,,invasion,4,0.0162,4,0.0162,247,krankheit,8,0.008,8,0.008,1000,insetti,9,0.009,9,0.009,1000,l'oms,9,0.009,9,0.009,1000,tropicali,9,0.0106,9,0.0106,853,2024,10,0.01,10,0.01,1000,infezioni,3,0.0201,3,0.0201,149,comuni,6,0.00992,6,0.00992,605,basso,9,0.00901,9,0.00901,999,prevenir,14,0.014,14,0.014,1000,prevenir,10,0.01,10,0.01,1000,zika,16,0.016,14,0.014,1000,hallan,12,0.012,12,0.012,1000,activar,2,0.0114,2,0.0114,175,acaba,14,0.014,14,0.014,1000,confirman,11,0.011,11,0.011,1000,territoire,10,0.01,10,0.01,1000,tôt,10,0.01,10,0.01,1000,consommateurs,5,0.0101,5,0.0101,494,super,10,0.01,10,0.01,1000,menacé,1,0.00909,1,0.00909,110,meurt,10,0.01,10,0.01,1000,demande,10,0.01,8,0.008,1000
88,invasive,11,0.011,11,0.011,1000,gemeldet,15,0.015,15,0.015,1000,vogel,12,0.0124,12,0.0124,970,aufruhr,11,0.011,11,0.011,1000,regeln,9,0.009,9,0.009,1000,ausmaß,11,0.011,11,0.011,1000,löst,11,0.011,11,0.011,1000,schlagen,5,0.00891,5,0.00891,561,arten,5,0.0101,5,0.0101,495,planen,1,0.0108,1,0.0108,93,reisen,8,0.008,8,0.008,1000,grünling,1,0.0135,1,0.0135,74,online,4,0.00893,4,0.00893,448,kondome,7,0.007,7,0.007,1000,face,7,0.007,7,0.007,1000,aargau,7,0.00823,7,0.00823,851,fängt,1,0.0104,1,0.0104,96,nachrichten,8,0.008,8,0.008,1000,,,,,,,quälgeister,4,0.0162,4,0.0162,247,babygehirnen,8,0.008,8,0.008,1000,autoctona,9,0.009,9,0.009,1000,l'italia,9,0.009,9,0.009,1000,rima,9,0.0106,9,0.0106,853,difendersi,10,0.01,10,0.01,1000,sale,3,0.0201,3,0.0201,149,anziani,6,0.00992,6,0.00992,605,livello,9,0.00901,9,0.00901,999,plan,13,0.013,13,0.013,1000,contagio,9,0.009,9,0.009,1000,nil,16,0.016,16,0.016,1000,malaria,12,0.012,12,0.012,1000,programas,2,0.0114,2,0.0114,175,matar,14,0.014,14,0.014,1000,amenaza,11,0.011,11,0.011,1000,recrudescence,10,0.01,10,0.01,1000,epidémie,10,0.01,10,0.01,1000,strasbourg,5,0.0101,5,0.0101,494,lâcher,10,0.01,10,0.01,1000,création,1,0.00909,1,0.00909,110,300,10,0.01,10,0.01,1000,signalés,10,0.01,10,0.01,1000
89,tropenkrankheit,11,0.011,11,0.011,1000,region,15,0.015,15,0.015,1000,breiten,12,0.0124,12,0.0124,970,tödliches,11,0.011,11,0.011,1000,findet,9,0.009,9,0.009,1000,clark,11,0.011,11,0.011,1000,33,11,0.011,11,0.011,1000,gefährlich,4,0.00713,4,0.00713,561,neues,5,0.0101,5,0.0101,495,blutbad,1,0.0108,1,0.0108,93,lassafieber,8,0.008,8,0.008,1000,hohe,1,0.0135,1,0.0135,74,me,4,0.00893,4,0.00893,448,warnt,7,0.007,7,0.007,1000,anti,7,0.007,7,0.007,1000,schweizer,7,0.00823,7,0.00823,851,buschmücken,1,0.0104,1,0.0104,96,bläst,8,0.008,8,0.008,1000,,,,,,,moustique,4,0.0162,4,0.0162,247,gesundheitsnotstand,8,0.008,8,0.008,1000,500,9,0.009,9,0.009,1000,difendersi,9,0.009,9,0.009,1000,70,9,0.0106,9,0.0106,853,consigli,10,0.01,10,0.01,1000,l'allerta,3,0.0201,3,0.0201,149,regione,6,0.00992,6,0.00992,605,tennis,9,0.00901,9,0.00901,999,autóctono,13,0.013,13,0.013,1000,euros,9,0.009,9,0.009,1000,culex,15,0.015,15,0.015,1000,globalización,12,0.012,12,0.012,1000,vectorial,2,0.0114,2,0.0114,175,positivo,14,0.014,14,0.014,1000,olímpicos,11,0.011,10,0.01,1000,carte,9,0.009,9,0.009,1000,nombre,10,0.01,10,0.01,1000,transmettre,4,0.0081,4,0.0081,494,sévit,10,0.01,10,0.01,1000,open,1,0.00909,1,0.00909,110,italie,9,0.009,9,0.009,1000,faut,10,0.01,10,0.01,1000
90,beliebte,11,0.011,11,0.011,1000,rätselhafte,15,0.015,15,0.015,1000,infiziert,12,0.0124,12,0.0124,970,rekord,11,0.011,11,0.011,1000,zuvor,9,0.009,9,0.009,1000,middleton,11,0.011,11,0.011,1000,ländern,11,0.011,11,0.011,1000,krankheitsüberträger,4,0.00713,4,0.00713,561,klimakrise,5,0.0101,5,0.0101,495,profitieren,1,0.0108,1,0.0108,93,breiten,8,0.008,8,0.008,1000,beteiligung,1,0.0135,1,0.0135,74,cfs,4,0.00893,4,0.00893,448,droht,7,0.007,7,0.007,1000,alerte,7,0.007,7,0.007,1000,wollishofen,7,0.00823,7,0.00823,851,studie,1,0.0104,1,0.0104,96,neuartiger,8,0.008,8,0.008,1000,,,,,,,tigre,4,0.0162,4,0.0162,247,baby,8,0.008,8,0.008,1000,l'anno,9,0.009,9,0.009,1000,bologna,9,0.009,9,0.009,1000,zecche,8,0.00938,8,0.00938,853,malaria,10,0.01,10,0.01,1000,+53,3,0.0201,3,0.0201,149,europeo,6,0.00992,6,0.00992,605,indiana,9,0.00901,9,0.00901,999,contagio,13,0.013,13,0.013,1000,noticias,9,0.009,9,0.009,1000,capturados,15,0.015,15,0.015,1000,vuelan,12,0.012,12,0.012,1000,anticipados,2,0.0114,2,0.0114,175,almería,14,0.014,14,0.014,1000,científicos,11,0.011,11,0.011,1000,jamais,9,0.009,9,0.009,1000,touraine,10,0.01,10,0.01,1000,vraiment,4,0.0081,4,0.0081,494,etats,10,0.01,10,0.01,1000,source,1,0.00909,1,0.00909,110,bordeaux,9,0.009,9,0.009,1000,alerte,10,0.01,10,0.01,1000
91,urlaubsziele,11,0.011,11,0.011,1000,mückenschutz,15,0.015,15,0.015,1000,hochwasser,12,0.0124,12,0.0124,970,zahlreiche,11,0.011,11,0.011,1000,naturschutzbund,9,0.009,9,0.009,1000,eu,11,0.011,11,0.011,1000,virologe,10,0.01,10,0.01,1000,asiatischen,4,0.00713,4,0.00713,561,ursache,5,0.0101,5,0.0101,495,milden,1,0.0108,1,0.0108,93,sudan,8,0.008,8,0.008,1000,sorge,1,0.0135,1,0.0135,74,zentrum,4,0.00893,4,0.00893,448,new,7,0.007,7,0.007,1000,appelle,7,0.007,7,0.007,1000,wef,7,0.00823,7,0.00823,851,widerlegt,1,0.0104,1,0.0104,96,20,8,0.008,8,0.008,1000,,,,,,,feu,4,0.0162,4,0.0162,247,entdeckt,8,0.008,8,0.008,1000,spaccaossa,9,0.009,9,0.009,1000,settimana,9,0.009,9,0.009,1000,trasmesso,8,0.00938,8,0.00938,853,c'è,10,0.01,10,0.01,1000,dieci,3,0.0201,3,0.0201,149,diagnosi,6,0.00992,6,0.00992,605,australia,9,0.00901,9,0.00901,999,respecto,13,0.013,13,0.013,1000,palma,9,0.009,9,0.009,1000,zonas,15,0.015,15,0.015,1000,granada,12,0.012,11,0.011,1000,administraciones,2,0.0114,2,0.0114,175,barbate,13,0.013,13,0.013,1000,luz,11,0.011,11,0.011,1000,situation,9,0.009,9,0.009,1000,ebola,10,0.01,10,0.01,1000,autochtone,4,0.0081,4,0.0081,494,unis,10,0.01,10,0.01,1000,symptômes,1,0.00909,1,0.00909,110,ouest,9,0.009,9,0.009,1000,questions,10,0.01,10,0.01,1000
92,aufruhr,11,0.011,11,0.011,1000,vorbeugen,15,0.015,15,0.015,1000,überschwemmungsmücken,12,0.0124,12,0.0124,970,urlaubsländer,11,0.011,11,0.011,1000,400,9,0.009,9,0.009,1000,gefahr,11,0.011,11,0.011,1000,bestätigt,10,0.01,10,0.01,1000,paris,4,0.00713,4,0.00713,561,unklar,5,0.0101,5,0.0101,495,wetter,1,0.0108,1,0.0108,93,saison,8,0.008,8,0.008,1000,piepmätze,1,0.0135,1,0.0135,74,2020,4,0.00893,4,0.00893,448,mücke,7,0.007,7,0.007,1000,menace,7,0.007,7,0.007,1000,bericht,7,0.00823,7,0.00823,851,mythos,1,0.0104,1,0.0104,96,sanofi,8,0.008,8,0.008,1000,,,,,,,lien,4,0.0162,4,0.0162,247,test,8,0.008,8,0.008,1000,l'esperto,9,0.009,9,0.009,1000,esperti,9,0.009,9,0.009,1000,culex,8,0.00938,8,0.00938,853,gorizia,10,0.01,10,0.01,1000,dati,3,0.0201,3,0.0201,149,punto,6,0.00992,6,0.00992,605,lotta,9,0.00901,9,0.00901,999,pública,13,0.013,13,0.013,1000,nulo,9,0.009,9,0.009,1000,calor,15,0.015,15,0.015,1000,natural,12,0.012,12,0.012,1000,pacto,2,0.0114,2,0.0114,175,descarta,13,0.013,13,0.013,1000,global,11,0.011,11,0.011,1000,corse,9,0.009,8,0.008,1000,l'agence,9,0.009,9,0.009,1000,surveillance,4,0.0081,4,0.0081,494,mondial,9,0.009,9,0.009,1000,transmission,1,0.00909,1,0.00909,110,progression,9,0.009,9,0.009,1000,salive,10,0.01,10,0.01,1000
93,bayern,11,0.011,11,0.011,1000,schleppen,14,0.014,14,0.014,1000,tipps,11,0.0113,11,0.0113,970,kongo,11,0.011,11,0.011,1000,mücken,9,0.009,9,0.009,1000,zoo,11,0.011,11,0.011,1000,notfall,10,0.01,10,0.01,1000,bundesländern,4,0.00713,4,0.00713,561,immunsystem,5,0.0101,5,0.0101,495,chance,1,0.0108,1,0.0108,93,fordert,8,0.008,8,0.008,1000,verschwunden,1,0.0135,1,0.0135,74,gering,3,0.0067,3,0.0067,448,reisen,6,0.006,6,0.006,1000,tropicales,7,0.007,7,0.007,1000,grössten,7,0.00823,7,0.00823,851,londons,1,0.0104,1,0.0104,96,locarno,8,0.008,8,0.008,1000,,,,,,,zanzare,4,0.0162,4,0.0162,247,28,8,0.008,8,0.008,1000,10,8,0.008,8,0.008,1000,isolato,9,0.009,9,0.009,1000,trasmettono,8,0.00938,8,0.00938,853,taleban,10,0.01,10,0.01,1000,dell'iss,3,0.0201,3,0.0201,149,mappa,6,0.00992,6,0.00992,605,settimana,9,0.00901,9,0.00901,999,lluvias,12,0.012,12,0.012,1000,mosquits,9,0.009,9,0.009,1000,año,15,0.015,15,0.015,1000,número,12,0.012,12,0.012,1000,investidura,2,0.0114,2,0.0114,175,palacios,13,0.013,13,0.013,1000,probable,11,0.011,11,0.011,1000,l'ars,9,0.009,9,0.009,1000,grand,9,0.009,9,0.009,1000,bordeaux,4,0.0081,4,0.0081,494,may,9,0.009,9,0.009,1000,risques,1,0.00909,1,0.00909,110,gard,9,0.009,9,0.009,1000,l'amérique,10,0.01,10,0.01,1000
94,schutz,11,0.011,11,0.011,1000,hessen,14,0.014,14,0.014,1000,ruft,11,0.0113,11,0.0113,970,toter,11,0.011,11,0.011,1000,finden,9,0.009,9,0.009,1000,stechmücken,11,0.011,11,0.011,1000,florida,10,0.01,10,0.01,1000,übertragen,4,0.00713,4,0.00713,561,sieht,5,0.0101,5,0.0101,495,killermücken,1,0.0108,1,0.0108,93,bakterien,8,0.008,8,0.008,1000,ernste,1,0.0135,1,0.0135,74,meldepflichtig,3,0.0067,3,0.0067,448,südamerika,6,0.006,6,0.006,1000,insectes,7,0.007,7,0.007,1000,gesundheitskrise,7,0.00823,7,0.00823,851,bahn,1,0.0104,1,0.0104,96,150,8,0.008,4,0.004,1000,,,,,,,rüstet,3,0.0121,3,0.0121,247,swiss,8,0.008,8,0.008,1000,l'italia,8,0.008,8,0.008,1000,campo,8,0.008,8,0.008,1000,test,8,0.00938,8,0.00938,853,collassare,10,0.01,10,0.01,1000,sindaco,3,0.0201,3,0.0201,149,l'incubo,6,0.00992,6,0.00992,605,rinuncia,9,0.00901,9,0.00901,999,llega,12,0.012,12,0.012,1000,vigila,8,0.008,8,0.008,1000,montalbán,14,0.014,14,0.014,1000,gredos,12,0.012,12,0.012,1000,llorca,2,0.0114,2,0.0114,175,jerez,13,0.013,13,0.013,1000,número,11,0.011,11,0.011,1000,nouvelle,9,0.009,9,0.009,1000,dã,9,0.009,9,0.009,1000,hiver,4,0.0081,4,0.0081,494,confirmés,9,0.009,9,0.009,1000,secteur,1,0.00909,1,0.00909,110,jamais,9,0.009,9,0.009,1000,d'urgence,10,0.01,10,0.01,1000
95,wächst,11,0.011,11,0.011,1000,karibik,13,0.013,13,0.013,1000,beste,11,0.0113,11,0.0113,970,schon,10,0.01,10,0.01,1000,fast,9,0.009,9,0.009,1000,neuem,11,0.011,11,0.011,1000,gebiet,10,0.01,10,0.01,1000,west,4,0.00713,4,0.00713,561,schlagen,5,0.0101,5,0.0101,495,drosten,1,0.0108,1,0.0108,93,hoher,8,0.008,8,0.008,1000,probleme,1,0.0135,1,0.0135,74,buschmücke,3,0.0067,3,0.0067,448,gefährlich,6,0.006,6,0.006,1000,exotiques,7,0.007,7,0.007,1000,erlebt,7,0.00823,7,0.00823,851,eröffnet,1,0.0104,1,0.0104,96,moskitos,8,0.008,8,0.008,1000,,,,,,,bluttests,3,0.0121,3,0.0121,247,diplomaten,8,0.008,8,0.008,1000,paura,8,0.008,8,0.008,1000,sindaco,8,0.008,8,0.008,1000,insetti,8,0.00938,8,0.00938,853,l'assistenza,10,0.01,10,0.01,1000,estate,3,0.0201,3,0.0201,149,rischi,6,0.00992,6,0.00992,605,previsto,9,0.00901,9,0.00901,999,proliferación,12,0.012,12,0.012,1000,país,8,0.008,8,0.008,1000,insectos,14,0.014,14,0.014,1000,ejemplar,12,0.012,12,0.012,1000,apuesta,2,0.0114,2,0.0114,175,humano,12,0.012,12,0.012,1000,diagnosticados,10,0.01,10,0.01,1000,faible,9,0.009,9,0.009,1000,d'un,9,0.009,9,0.009,1000,espèces,4,0.0081,4,0.0081,494,l'ars,9,0.009,9,0.009,1000,landes,1,0.00909,1,0.00909,110,donner,9,0.009,9,0.009,1000,14,10,0.01,10,0.01,1000
96,lahr,11,0.011,11,0.011,1000,ausbrüchen,13,0.013,13,0.013,1000,2019,11,0.0113,11,0.0113,970,fall,10,0.01,10,0.01,1000,erholt,9,0.009,9,0.009,1000,höhepunkt,11,0.011,11,0.011,1000,2016,10,0.01,10,0.01,1000,nil,4,0.00713,4,0.00713,561,zoonosen,5,0.0101,5,0.0101,495,eindringlich,1,0.0108,1,0.0108,93,fällen,8,0.008,8,0.008,1000,diesjährige,1,0.0135,1,0.0135,74,breit,3,0.0067,3,0.0067,448,33,6,0.006,6,0.006,1000,carnaval,7,0.007,7,0.007,1000,warnen,7,0.00823,7,0.00823,851,jagd,1,0.0104,1,0.0104,96,sorgfältiger,8,0.008,8,0.008,1000,,,,,,,einfall,3,0.0121,3,0.0121,247,papst,8,0.008,8,0.008,1000,modena,8,0.008,8,0.008,1000,torna,8,0.008,8,0.008,1000,bassetti,8,0.00938,8,0.00938,853,ospedale,9,0.009,9,0.009,1000,nuove,3,0.0201,3,0.0201,149,anziano,6,0.00992,6,0.00992,605,obama,9,0.00901,9,0.00901,999,prevención,12,0.012,12,0.012,1000,vacunas,8,0.008,8,0.008,1000,medidas,14,0.014,14,0.014,1000,comunitat,12,0.012,12,0.012,1000,héctor,2,0.0114,2,0.0114,175,prevención,12,0.012,12,0.012,1000,aumentan,10,0.01,10,0.01,1000,2022,9,0.009,9,0.009,1000,point,9,0.009,9,0.009,1000,français,4,0.0081,4,0.0081,494,changement,9,0.009,9,0.009,1000,pourraient,1,0.00909,1,0.00909,110,réchauffement,9,0.009,9,0.009,1000,renonce,10,0.01,10,0.01,1000
97,seniorin,11,0.011,11,0.011,1000,gesundheitsamt,13,0.013,13,0.013,1000,nachgewiesen,11,0.0113,11,0.0113,970,tigermücken,10,0.01,10,0.01,1000,gast,9,0.009,9,0.009,1000,bemerken,11,0.011,11,0.011,1000,moskitos,10,0.01,10,0.01,1000,viren,4,0.00713,4,0.00713,561,millionen,4,0.00808,4,0.00808,495,verbreitung,1,0.0108,1,0.0108,93,flut,8,0.008,8,0.008,1000,verschwindet,1,0.0135,1,0.0135,74,ãsterreich,3,0.0067,3,0.0067,448,ländern,6,0.006,6,0.006,1000,climat,7,0.007,7,0.007,1000,übertragener,7,0.00823,7,0.00823,851,blutsauger,1,0.0104,1,0.0104,96,wef,8,0.008,8,0.008,1000,,,,,,,stechmücken,3,0.0121,3,0.0121,247,nimmt,8,0.008,8,0.008,1000,metà,8,0.008,8,0.008,1000,cina,8,0.008,8,0.008,1000,domani,8,0.00938,8,0.00938,853,spacca,9,0.009,9,0.009,1000,malattie,3,0.0201,3,0.0201,149,nord,6,0.00992,6,0.00992,605,america,9,0.00901,9,0.00901,999,notar,12,0.012,12,0.012,1000,coche,8,0.008,8,0.008,1000,transmiten,14,0.014,14,0.014,1000,diez,11,0.011,11,0.011,1000,marina,2,0.0114,2,0.0114,175,julio,12,0.012,12,0.012,1000,registrado,10,0.01,10,0.01,1000,prolifèrent,9,0.009,9,0.009,1000,lance,9,0.009,9,0.009,1000,ouest,4,0.0081,4,0.0081,494,concernés,9,0.009,9,0.009,1000,s'enraciner,1,0.00909,1,0.00909,110,piqûre,9,0.009,9,0.009,1000,halep,10,0.01,10,0.01,1000
